	PC 1	PC 2	PC 3
TOMM20	-0.01627	0.0055	0.01199
TOMM22	-0.00648	0.00118	0.00681
TOMM34	0.02376	-0.00176	-0.01974
TOPORS	0.00415	-0.01104	0.00109
TOR1A	-0.0045	0.02105	-0.01346
TOX4	0.00443	0.00308	0.00899
TP53	-0.00484	0.00151	-0.00272
TP53BP1	-0.00746	0.0101	0.00516
TPD52	0.02234	-0.00051	0.00015
TPD52L2	0.01663	-0.01512	0.00669
TPM4	0.01761	-0.00396	0.00672
TPMT	0.00345	0.00547	0.00121
TPP1	0.03464	0.03059	0.02691
TPR	-0.01358	0.00501	-0.00149
TRA2B	-0.01012	0.00332	-0.00655
TRAF3IP2-AS1	-0.00874	-0.00385	0.02096
TRAF6	0.00469	0.00874	0.00639
TRAFD1	0.02215	0.00526	0.00007
TRAK2	-0.00286	0.00286	0.00828
TRAM1	0.0014	-0.00198	0.01183
TRAPPC1	0.00514	-0.00884	0.00454
TRAPPC2	-0.00161	0.00011	0.00359
TRAPPC2L	0.00229	-0.00558	-0.00053
TRAPPC6B	-0.0011	0.01657	0.01241
TRAPPC11	-0.00458	0.01385	-0.01233
TREX1	-0.00241	0.00934	-0.0131
TRIAP1	0.00417	0.02215	-0.00668
TRIB2	-0.03639	0.01062	-0.01822
TRIM2	-0.00589	-0.01702	0.0045
TRIM6	0.01664	-0.00647	0.00424
TRIM9	-0.01642	0.00308	-0.0064
TRIM13	-0.01929	-0.00179	0.00212
TRIM21	0.00635	-0.00969	0.01259
TRIM22	0.0351	-0.00119	-0.00867
TRIM23	-0.01301	0.01578	0.00806
TRIM24	-0.0266	-0.01311	-0.01194
TRIM32	0.0072	0.00522	0.00077
TRIM33	-0.02061	-0.00538	0.01519
TRIM36	0.02827	-0.0373	-0.00417
TRIM37	-0.01505	0.00983	0.00848
TRIM52	-0.00083	-0.00328	0.02035
TRIM69	0.01133	0.01386	0.01395
TRIO	-0.01045	-0.00696	0.00644
TRIP4	0.00159	-0.00207	-0.00837
TRIP11	-0.01216	0.01393	-0.00184
TRIP12	-0.00968	-0.00153	0.00047
TRMT1	0.00329	0.01243	-0.00537
TRMT5	-0.00062	-0.00208	0.01565
TRMT11	0.00396	-0.00144	0.02318
TRMT61B	0.00672	-0.0115	0.00178
TRMT112	-0.00523	-0.00141	0.00353
TRNAU1AP	-0.00732	-0.00313	0.02286
TRNT1	-0.00219	0.00711	0.01079
TRPM3	-0.00798	0.0352	0.01331
TRPM7	-0.00979	0.00426	0.01307
TRPS1	-0.01194	-0.01766	0.00705
TRPT1	0.01276	0.01019	-0.00051
TRRAP	-0.01447	-0.00332	0.00622
TRUB2	0.01069	0.02608	-0.00343
TSC1	-0.00945	-0.01247	0.02026
TSC22D1	-0.01958	-0.03044	-0.0286
TSC22D3	-0.02194	-0.00062	-0.02995
TSEN2	-0.01727	-0.00105	-0.00172
TSEN15	-0.00756	0.01001	-0.01433
TSFM	-0.00201	0.00571	-0.00497
TSG101	0.00543	0.00787	0.00501
TSN	-0.01195	0.01289	-0.00561
TSNAX	-0.00255	0.0036	0.00661
TSPAN3	-0.01144	0.01333	-0.02069
TSPAN6	0.01821	-0.00282	-0.02395
TSPAN7	-0.0191	0.01606	-0.01464
TSPAN12	0.02888	-0.00397	-0.04333
TSPAN13	-0.00426	0.00735	-0.00781
TSPAN31	0.00422	0.01338	0.01336
TSPYL1	0.00544	-0.01263	0.01169
TSPYL4	0.00138	-0.01605	0.00999
TSR1	-0.00368	0.03318	0.00204
TSR2	0.00647	0.02078	-0.01194
TSSC1	0.01666	-0.0054	-0.01466
TSSC2	-0.0127	-0.01705	0.01752
TSTD1	-0.02625	0.027	0.01113
TSTD2	0.00506	-0.00906	-0.00369
TTC1	0.0004	-0.00408	-0.00373
TTC3	-0.0015	0.00638	0.00421
TTC4	0.01012	0.01508	-0.01267
TTC5	0.01383	0.01203	-0.00504
TTC8	0.01925	-0.00134	-0.00636
TTC14	-0.00482	-0.01388	0.01439
TTC17	-0.00472	-0.00024	0.00517
TTC19	-0.00558	0.00083	0.01285
TTC21B	-0.0185	0.00372	0.00495
TTC26	0.00803	-0.00071	0.01333
TTC27	0.02113	0.00922	0.00476
TTC31	0.0072	0.0024	-0.00013
TTC33	0.00071	0.00229	-0.00226
TTC35	0.00951	-0.00665	0.00375
TTC37	0.0047	0.00415	-0.00555
TTC39C	0.01513	-0.01658	0.00391
TTF1	-0.01965	-0.00581	0.00603
TTI1	0.00164	0.00305	0.00065
TTI2	0.00055	0.01508	-0
TTLL4	0.00844	0.01809	0.00843
TTLL5	-0.01336	0.00864	0.00043
TTN	-0.02819	-0.01597	0.03
TTPAL	-0.00014	-0.00016	0.00059
TUB	0.00445	-0.01547	-0.01323
TUBA1C	0.03097	0.00923	0.01179
TUBB2A	-0.00253	0.00872	-0.01204
TUBB2B	-0.00212	-0.02634	-0.04008
TUBB3	0.01437	-0.00563	-0.003
TUBB4B	0.02394	0.0094	-0.01793
TUBE1	-0.00263	0.00784	0.02771
TUBG1	0.01551	0.02258	-0.03727
TUBG2	0.00724	-0.02132	0.00437
TUBGCP4	-0.01316	0.01618	0.00393
TUBGCP5	-0.00448	0.01931	-0.00584
TUG1	-0.00598	-0.01397	0.0091
TULP3	0.00941	0.02001	-0.00423
TULP4	0.00291	0.0054	0.01765
TUT1	0.00686	0.01718	0.02614
TWF1	0.0077	0.01271	-0.0023
TWF2	0.00442	0.02113	-0.00465
TWISTNB	0.00324	-0.00112	0.01231
TWSG1	0.02483	0.00897	0.01819
TXLNA	0.00404	0.00939	0.0022
TXN	-0.00112	-0.00865	0.00414
TXN2	-0.01181	0.00832	-0.00819
TXNDC9	-0.00017	0.01427	-0.00539
TXNDC15	-0.00093	0.01988	0.01047
TXNDC17	-0.00572	-0.00307	-0.00413
TXNIP	-0.01651	-0.01127	-0.00989
TXNL1	-0.00184	-0.00701	-0.0015
TXNL4A	-0.00322	-0.00033	-0.00277
TXNL4B	-0.01149	-0.00059	-0.00545
TXNRD1	0.00286	-0.00599	0.00781
TYW5	-0.01127	-0.00722	0.0183
U2AF1	-0.00336	0.00692	-0.00061
U2SURP	-0.00879	-0.00317	0.00114
UAP1	0.02431	-0.00783	0.00246
UBA1	0.00087	0.01468	0.00702
UBA2	-0.01285	0.00956	-0.00592
UBA3	0.01501	0.00497	0.00305
UBA6	-0.00429	-0.00483	0.00744
UBA7	0.01774	0.00429	0.00567
UBAC2	0.0002	0.00959	-0.01797
UBAP2	0.00247	-0.01657	-0.00263
UBAP2L	0.0014	0.00427	-0.00336
UBE2A	0.01046	0.00401	-0.00954
UBE2B	-0.00762	-0.00105	0.01399
UBE2D2	-0.00148	-0.00432	-0.00058
UBE2D3	-0.0025	0.00343	-0.00295
UBE2D4	0.00318	-0.00766	-0.00352
UBE2E3	-0.00624	-0.0223	-0.02914
UBE2G1	0.00247	-0.00455	-0.00353
UBE2G2	-0.00054	0.01191	-0.01484
UBE2H	0.00138	0.00608	0.01152
UBE2I	-0.01694	0.00541	0.00473
UBE2K	-0.00105	0.00727	0.00416
UBE2L6	0.0269	-0.00038	-0.0027
UBE2N	-0.0014	0.00214	-0.00932
UBE2R2	-0.00259	-0.01736	-0.01936
UBE2V2	-0.00667	0.00265	-0.00537
UBE3A	-0.02437	-0.00018	0.02463
UBE3B	0.0134	0.01508	0.01
UBE4A	0.00356	0.00939	0.00618
UBIAD1	-0.00665	0.00467	0.00486
UBL4A	0.01025	0.01822	-0.03722
UBL7	0.00559	0.02853	-0.01593
UBLCP1	0.00343	0.01049	-0.01124
UBN2	-0.01766	-0.00777	0.01598
UBR1	-0.0226	0.01023	0.01734
UBR2	-0.0011	-0.00205	0.00987
UBR3	-0.01448	-0.00839	0.00866
UBR4	-0.00727	-0.01139	0.0077
UBR5	-0.01024	-0.01152	0.00836
UBR7	0.00392	0.03066	-0.01604
UBXN1	-0.00892	-0.01046	-0.00386
UBXN2B	-0.00649	-0.00272	0.00422
UBXN4	0.00233	0.00766	0.00101
UBXN7	-0.00874	0.0024	0.00858
UBXN8	0.0024	0.01223	0.00633
UBXN11	0.01088	0.00371	0.00923
UCHL1	-0.00349	0.0039	-0.00429
UCHL5	-0.01463	0.00221	0.01714
UCKL1	-0.00225	-0.00652	-0.00548
UCP2	0.01223	0.00458	-0.032
UFC1	-0.00703	-0.00446	-0.00621
UFD1L	-0.00204	0.00883	-0.00931
UFL1	0.00145	-0.00072	0.02378
UFM1	-0.00918	-0.00875	0.00984
UFSP2	0.00946	0.01953	0.00506
UGDH	-0.00426	-0.00376	0.01289
UGGT1	-0.00388	0.00098	0.00191
UGGT2	-0.01864	0.00557	-0.01729
UGP2	0.00672	0.00485	0.00383
UGT8	-0.01851	-0.01292	0.01139
UHMK1	-0.00259	0.00203	0.02275
UHRF1	-0.04244	0.00286	-0.02949
ULBP3	-0.01031	-0.0078	0.01215
UMPS	0.00385	0.02141	-0.022
UNC45A	-0.0021	0.00829	0.00503
UNC50	-0.00813	0.01061	-0.004
UNC80	-0.0165	-0.007	0.0022
UNG	0.00075	-0.0026	-0.02235
UPF3A	-0.0138	0.00291	-0.00533
UPK3BL	-0.01167	0.01222	0.0282
UPP1	0.03414	0.01373	0.01526
UPRT	0.0211	0.00017	0.00302
UQCC	-0.00794	-0.00179	-0.00255
UQCR10	0.002	-0.00146	-0.00778
UQCRB	-0.00698	-0.00684	0.00108
UQCRC1	-0.00362	0.01192	-0.01096
UQCRC2	-0.00429	0.01201	-0.00265
UQCRFS1	-0.00539	0.00748	-0.02619
UQCRH	-0.0089	-0.00644	-0.00831
UROD	0.02193	0.00289	-0.00512
USE1	-0.00237	0.00006	-0.00391
USO1	0.00166	0.00297	0.02181
USP1	-0.01665	0.01679	-0.01877
USP4	0.00474	0.0226	-0.01326
USP5	0.02029	0.01074	-0.01043
USP7	-0.02519	-0.00693	0.0074
USP8	-0.01555	0.00179	-0.00087
USP9X	-0.0152	-0.00611	-0.00053
USP10	0.00265	0.00316	-0.01056
USP11	-0.00326	0.0236	-0.00458
USP14	-0.01072	-0.00696	0.00544
USP15	-0.0061	-0.0053	0.00456
USP16	-0.00878	-0.01021	0.00541
USP22	-0.00671	-0.00715	-0.01346
USP24	-0.01604	-0.02469	0.01167
USP30	0.00642	0.01322	0.01058
USP32	-0.00254	-0.01291	-0.00586
USP33	0.00088	0.00836	0.00073
USP34	-0.00971	-0.00262	0.00834
USP36	-0.00805	-0.00433	0.0237
USP37	-0.01409	0.00834	0.00992
USP40	0.00753	-0.00017	0.00204
USP47	-0.00762	0.00183	-0.00055
USP54	-0.01213	-0.00325	-0.02203
USPL1	-0.02307	0.00416	0.02063
UTP6	-0.00913	0.00473	-0.00397
UTP11L	-0.00414	0.00008	0.00566
UTRN	0.01691	-0.02311	-0.00111
UXS1	0.01288	0.02396	-0.00817
UXT	-0.00705	0.00665	0.00683
VAMP3	0.03401	0.01314	0.00296
VAMP5	0.03706	0.01352	0.01314
VAMP7	0.02068	0.01715	-0.01145
VAPA	0.00295	-0.00372	0.00123
VBP1	-0.00505	-0.00356	-0.01266
VCAN	0.00451	-0.0574	-0.03591
VCL	0.04246	-0.01043	0.00023
VCPIP1	-0.0011	-0.00214	0.0219
VDAC1	0.00002	0.0083	-0.01016
VDAC2	-0.00995	0.00796	0.00163
VDAC3	0.00023	0.01073	-0.01426
VEGFA	-0.02792	-0.02813	0.07486
VEZF1	-0.02295	-0.0154	-0.01175
VEZT	0.00045	-0.007	-0.0029
VHL	-0.01107	-0.01038	0.00559
VIM	0.00991	-0.00838	0.01912
VKORC1	-0.00243	-0.00361	0.01377
VMA21	-0.00091	0.00993	-0.00605
VMP1	0.01499	0.00296	0.01035
VOPP1	0.00196	-0.00541	0.02386
VPS4B	0.00056	0.00193	0.00273
VPS8	-0.00568	0.00389	0.00831
VPS11	0.01661	0.00732	0.00317
VPS13A	-0.01536	-0.01594	0.01931
VPS13B	0.00116	0.00226	-0.00152
VPS13C	-0.01419	0.00192	0.02367
VPS13D	-0.00792	-0.00996	0.01436
VPS16	0.01891	0.00205	-0.00963
VPS25	0.01938	0.01625	-0.02593
VPS26A	0.01439	0.01131	0.00161
VPS28	-0.00359	-0.00549	0.00275
VPS29	-0.00365	0.00459	-0.00967
VPS33A	0.00015	0.00684	0.0066
VPS35	0.01283	0.00322	0.00301
VPS36	-0.02432	-0.00099	-0.00615
VPS37A	0.00026	-0.00134	0.01321
VPS39	0.00881	0.01058	-0.0037
VPS41	0.01319	-0.00437	-0.0105
VPS45	0.00559	0.00862	-0.00588
VPS53	0.00025	-0.01257	0.0068
VPS54	-0.01427	-0.0131	0.02148
VRK3	0.00016	0.00005	0.00685
VSIG10	-0.00643	0.01015	0.00082
VTA1	0.0072	-0.01182	-0.02501
VTI1B	-0.00371	0.00758	0.00059
VWA5A	0.04541	0.04814	0.04247
WARS	0.04021	-0.01394	0.0055
WASF2	-0.00788	-0.01614	0.00319
WASL	-0.00617	-0.0136	0.00705
WBP2	-0.00378	-0.02017	0.02265
WBP5	0.00128	0.00521	0.00445
WBP11	-0.00811	-0.01149	-0.00153
WBSCR22	-0.00327	0.00531	-0.01308
WDFY1	0.01081	0.0231	-0.00167
WDFY3	-0.0195	-0.01144	0.00794
WDHD1	-0.00616	0.0182	-0.02345
WDR1	0.01231	0.00543	0.0123
WDR3	0.00549	0.01114	0.00773
WDR6	0.01151	-0.00799	-0.00169
WDR7	0.00925	0.0082	0.00466
WDR11	0.01521	0.01438	-0.00278
WDR12	0.00589	0.01909	0.00017
WDR13	0.0012	-0.02497	0.00361
WDR19	-0.00615	-0.01464	0.0177
WDR20	0.00633	0.00277	-0.00631
WDR25	0.01758	-0.00548	-0.00883
WDR26	-0.02217	0.00707	0.01593
WDR33	-0.00531	0.01115	0.01037
WDR35	-0.00644	-0.00261	-0.00053
WDR36	0.0063	0.01289	0.00696
WDR41	0.00077	-0.00649	-0.02353
WDR43	-0.00245	0.00288	-0.00246
WDR45	0.00698	-0.00525	-0.00402
WDR45L	-0.00818	-0.00121	0.00818
WDR48	0.00728	-0.00878	-0.00431
WDR54	-0.00132	0.0103	-0.01928
WDR55	0.00372	-0.00942	0.00309
WDR59	-0.00522	0.00587	0.00957
WDR60	-0.01085	-0.00289	0.01917
WDR61	-0.01043	0.01158	-0.00938
WDR70	-0.00878	-0.00289	-0.00452
WDR73	-0.00747	0.01706	-0.00459
WDR74	-0.0144	0.00442	0.01186
WDR75	0.0032	0.00266	-0.00083
WDR77	0.01551	-0.00239	-0.01254
WDR82	-0.01624	-0.00018	0.01349
WDR83	0.01553	-0.00271	-0.00181
WDR83OS	-0.00242	-0.00109	-0.00973
WDR91	-0.0053	-0.01202	-0.00022
WDR92	-0.00132	0.001	0.00341
WEE1	-0.01135	0.00355	0.01896
WHSC1	-0.02405	-0.00698	-0.00337
WHSC1L1	-0.01953	-0.01791	0.01336
WIBG	-0.00515	0.01378	-0.01363
WIPF2	0.0002	-0.0047	0.012
WIPF3	-0.00572	-0.01725	-0.03304
WLS	0.03214	-0.0057	0.0047
WNK1	-0.01273	-0.00659	0.00674
WNK3	-0.01634	-0.01456	0.0009
WRAP53	0.00176	0.02763	-0.00805
WRB	0.006	-0.01615	-0.00676
WRN	-0.01267	-0.0175	0.01296
WSB2	-0.00841	-0.0051	0.00424
WTAP	0.01342	-0.01781	0.01494
WWTR1	0.00603	0.00942	0.03035
XAF1	-0.00989	-0.00154	0.00186
XIAP	-0.00679	-0.00591	0.00922
XPC	-0.00301	0.00032	0.01275
XPNPEP1	0.00481	0.01305	-0.02523
XPNPEP3	-0.00258	-0.01844	0.02014
XPO1	-0.0162	-0.00039	0.00017
XPO5	-0.00204	0.01779	0.0161
XPO7	0.00844	0.00068	0.00588
XPR1	-0.00958	-0.01223	-0.00449
XRCC1	-0.00047	0.00438	-0.0121
XRCC2	-0.0139	0.00937	-0.00934
XRCC5	-0.00654	0.01755	-0.01192
XRCC6	-0.00022	0.01784	-0.00583
XRN1	-0.01907	-0.00043	0.02027
XRN2	-0.00881	-0.00303	-0.00484
XRRA1	-0.00598	-0.01449	0.01411
YAE1D1	-0.01066	-0.00398	0.01196
YAF2	-0.0172	-0.00897	-0.00133
YARS	-0.00209	0.00701	0.00724
YBX1	-0.00872	-0.0097	0.00233
YES1	-0.00546	0.01081	0.00406
YIF1A	-0.00057	-0.0021	0.00552
YIF1B	0.00069	-0.00628	-0.01499
YIPF1	0.01817	0.01001	-0.00608
YIPF3	-0.00004	-0.00076	0.013
YIPF6	-0.00554	0.00695	0.00228
YLPM1	-0.0249	-0.02291	0.00369
YME1L1	-0.00627	0.01314	0.01284
YPEL5	0.01326	-0.01247	0.01627
YTHDF2	-0.00883	0.01746	-0.0024
YWHAB	-0.00408	-0.0008	-0.01217
YWHAQ	0.00208	0.00722	0.01386
YY1AP1	-0.00436	0.00607	0.01075
ZBED5	-0.00611	-0.002	0.00327
ZBTB8A	-0.01487	-0.00869	0.01245
ZBTB11	0.00069	-0.0033	0.01512
ZBTB20	-0.00982	0.01033	0.00991
ZBTB33	-0.0035	0.01064	-0.01887
ZBTB38	0.00916	0.0137	0.02523
ZBTB40	-0.00464	-0.01117	0.00839
ZBTB41	0.01456	0.00147	0.01563
ZBTB43	-0.01528	-0.01185	0.01478
ZBTB44	-0.014	-0.01364	0.0193
ZC2HC1A	0.00615	-0.01662	0.004
ZC3H7A	-0.01896	-0.00268	0.01242
ZC3H11A	-0.01109	0.00562	0.01513
ZC3H13	-0.02872	-0.0109	0.00125
ZC3H14	0.0017	0.0117	-0.01681
ZC3H15	-0.01069	0.00134	-0.0145
ZC3HAV1	-0.00596	-0.00093	0.00292
ZC3HC1	0.01242	0.00517	-0.02299
ZCCHC4	0.00206	0.00021	-0.00097
ZCCHC6	-0.00102	0.00607	0.00194
ZCCHC7	-0.00266	-0.01876	-0.00722
ZCCHC10	-0.00754	0.00998	-0.00012
ZCCHC11	-0.00887	-0.00346	0.00637
ZCCHC17	-0.01074	-0.00924	-0.0067
ZCRB1	-0.00687	-0.01257	-0.00413
ZDHHC4	0.01375	0.01513	-0.0049
ZDHHC5	0.00321	0.01844	-0.0088
ZDHHC6	0.01103	0.01198	0.00461
ZDHHC9	0.03501	-0.003	0.02159
ZDHHC15	0.00543	0.00177	0.00564
ZDHHC17	0.00242	-0.01253	0.00381
ZEB1	-0.01491	0.00873	-0.03236
ZEB2	-0.01989	-0.00366	0.00822
ZFAND1	0.00634	0.01421	0.01756
ZFAND2A	-0.00859	-0.02306	0.01823
ZFAND2B	0.01035	-0.00615	0.00094
ZFAND5	-0.00499	-0.02058	0.01826
ZFAND6	-0.00793	-0.00101	-0.00183
ZFC3H1	-0.01094	-0.00924	0.01942
ZFHX3	-0.01642	-0.00055	0.00529
ZFHX4	-0.01925	-0.01035	0.01158
ZFP1	0.00049	0.0146	-0.00183
ZFP14	-0.01341	-0.01104	0.00846
ZFP30	-0.01559	-0.00892	0.00144
ZFP36L1	0.01945	-0.02301	0.0145
ZFP36L2	0.00122	-0.04053	-0.01666
ZFP62	-0.00232	0.01433	-0.00049
ZFP82	0.00672	0.00981	-0.01201
ZFP106	-0.004	0.01063	0.00049
ZFR	-0.00062	0.01052	-0.01337
ZFX	-0.00153	0.00357	0.0112
ZFYVE1	0.00305	0.01639	0.0043
ZFYVE16	-0.00885	0.00368	0.00245
ZFYVE20	0.00117	-0.00519	0.01025
ZFYVE21	0.01962	0.00813	-0.00473
ZHX1	0.00581	-0.01434	-0.00356
ZHX1-C8ORF76	0.00173	0.00421	-0.00867
ZHX2	0.00988	-0.0026	0.00432
ZHX3	-0.01357	-0.01432	-0.01027
ZIK1	-0.00074	0.00264	-0.00712
ZIM2	-0.01407	-0.01341	-0.00171
ZKSCAN1	-0.00112	0.01207	0.00578
ZKSCAN3	-0.01107	-0.01463	0.01176
ZKSCAN5	0.00035	0.00924	0.00456
ZMAT1	0.00468	-0.01032	0.02494
ZMAT2	-0.0006	-0.01152	0.00773
ZMAT3	-0.0134	-0.00062	-0.00544
ZMAT5	-0.00554	-0.01294	-0.00734
ZMIZ1	-0.0096	-0.02182	0.01375
ZMYM1	-0.01178	0.00237	-0.00084
ZMYM2	-0.02273	0.00102	0.00549
ZMYM4	-0.02546	-0.00064	0.00147
ZMYM5	-0.0095	0.00871	-0.00077
ZMYM6	-0.00408	-0.00181	-0.00025
ZMYND8	-0.01634	-0.00471	0.01438
ZMYND11	0.0061	0.00769	-0.00632
ZNF7	-0.01365	-0.00778	0.00819
ZNF8	-0.00665	-0.01186	-0.00323
ZNF10	0.00507	0.00346	0.01424
ZNF12	-0.0032	0.00315	0.02695
ZNF14	-0.0029	0.00596	0.01142
ZNF18	0.01214	0.01064	0.00592
ZNF20	0.00049	0.00679	-0.00082
ZNF22	-0.01202	-0.00419	-0.01091
ZNF23	0.00245	-0.00223	-0.0087
ZNF24	-0.00113	0.00608	-0.00117
ZNF28	0.02312	-0.02063	-0.01225
ZNF30	-0.00128	-0.00415	-0.00081
ZNF34	0.00128	0.01445	-0.00955
ZNF37A	-0.00793	-0.01055	0.01355
ZNF37BP	-0.01242	-0.01138	0.0093
ZNF41	0.00302	0.00604	-0.00427
ZNF44	-0.00576	-0.00088	0.01633
ZNF45	0.00462	0.01153	0.00418
ZNF75A	0.00768	-0.00174	-0.00508
ZNF76	0.00169	-0.0005	0.01282
ZNF83	0.00531	-0.00675	0.01511
ZNF84	-0.01865	0.00167	-0.00696
ZNF91	-0.00614	0.01391	0.00309
ZNF92	-0.00806	0.01012	-0.01811
ZNF117	-0.02736	0.00555	0.00395
ZNF121	-0.00532	0.0012	0.0131
ZNF131	-0.02183	-0.00909	0.00172
ZNF133	0.0038	-0.00928	-0.01241
ZNF136	0.00348	0.00366	-0.0139
ZNF140	0.00952	-0.00218	-0.01217
ZNF141	-0.01837	0.00455	0.02364
ZNF146	-0.00965	0.00988	0.00149
ZNF148	-0.01186	0.00579	-0.00467
ZNF177	-0.001	0.01827	0.00534
ZNF184	-0.00648	0.01553	-0.00808
ZNF195	-0.00645	0.01824	-0.00567
ZNF200	0.00098	0.01727	0.00615
ZNF211	0.0013	-0.00404	0.00366
ZNF224	0.00021	-0.00026	0.00064
ZNF226	-0.00741	-0.00934	0.00525
ZNF227	-0.00136	0.01526	-0.0081
ZNF234	-0.00195	-0.00418	0.01228
ZNF248	-0.00119	0.0014	0.00019
ZNF253	-0.0248	0.02309	0.00076
ZNF254	-0.01324	0.0029	0.00652
ZNF260	-0.00736	0.0119	0.01613
ZNF264	-0.00841	-0.01934	0.02023
ZNF268	0.01358	-0.0051	0.00778
ZNF271	-0.00123	-0.00485	0.00078
ZNF277	-0.01567	-0.01328	0.01226
ZNF280D	-0.01118	0.0107	0.01418
ZNF285	-0.0017	-0.01056	0.00642
ZNF286A	-0.01227	-0.00118	0.0038
ZNF287	0.00178	0.00324	-0.0067
ZNF292	-0.02322	-0.01017	0.01758
ZNF295	0.0118	0.01619	0.03566
ZNF300	0.00147	-0.00244	-0.01096
ZNF302	-0.0134	0.00255	-0.00012
ZNF317	0.00177	0.00686	-0.00693
ZNF320	-0.01716	-0.00667	0.00783
ZNF322	0.00571	0.00482	0.00875
ZNF326	-0.00506	0.00184	-0.0033
ZNF330	0.0055	0.01025	-0.00076
ZNF331	-0.01054	0.00335	0.02005
ZNF333	-0.00979	0.00592	-0.00766
ZNF337	0.01034	-0.00915	0.00033
ZNF343	0.00215	-0.01003	0.02578
ZNF345	-0.00687	-0.00722	0.01209
ZNF394	-0.00876	-0.00137	0.01465
ZNF395	-0.01476	-0.00952	0.06008
ZNF397	-0.01163	-0.00094	0.00969
ZNF410	-0.00141	0.00565	-0.00406
ZNF415	0.01274	-0.0089	0.00334
ZNF419	-0.00186	-0.00182	0.00029
ZNF420	0.00498	0.01028	0.00561
ZNF426	-0.0045	-0.00892	0.0008
ZNF429	-0.00796	0.00285	-0.00291
ZNF430	-0.00375	-0.00177	0.00842
ZNF431	-0.01048	0.00419	0.00229
ZNF432	0.00858	-0.00544	0.00538
ZNF433	0.01044	-0.00675	-0.0054
ZNF434	0.00542	0.00386	-0.00058
ZNF436	0.00719	0.02036	0.00609
ZNF440	-0.01638	-0.00334	0.00725
ZNF441	0.01139	0.0105	-0.00715
ZNF445	-0.01594	-0.02419	0.01402
ZNF449	0.00833	0.00391	-0.0062
ZNF460	0.00013	-0.01266	0.01359
ZNF462	-0.00211	-0.0352	-0.02461
ZNF468	0.00931	-0.00045	-0.00074
ZNF480	-0.0079	-0.03381	-0.00098
ZNF483	-0.01641	-0.01093	0.01853
ZNF490	-0.00653	-0.00869	0.01124
ZNF493	-0.0114	0.00035	0.01593
ZNF502	0.00644	-0.00491	0.01166
ZNF506	-0.00905	-0.00006	0.01557
ZNF507	-0.00618	0.00902	0.00648
ZNF516	0.01416	0.00287	0.01788
ZNF521	0.00257	-0.00454	-0.03129
ZNF527	-0.00321	-0.01627	0.01667
ZNF529	-0.01154	-0.00753	0.00896
ZNF532	-0.00183	-0.00924	0.00805
ZNF542	0.04575	-0.02108	0.01306
ZNF544	-0.02238	0.00315	0.00017
ZNF547	-0.013	-0.01316	-0.00202
ZNF548	-0.01272	-0.00288	0.01585
ZNF555	-0.01851	-0.00691	0.0249
ZNF557	-0.00645	0.00142	0.01808
ZNF558	0.00408	0.00314	0.00763
ZNF559	-0.00253	-0.00485	0.01098
ZNF564	-0.01898	0.01024	0.0082
ZNF567	-0.00132	0.00431	-0.00429
ZNF568	-0.00166	-0.01365	0.01055
ZNF569	-0.00018	0.00732	0.00564
ZNF571	-0.01157	-0.00482	0.00702
ZNF573	0.00715	-0.01451	0.01806
ZNF576	0.01849	0.00628	-0.01305
ZNF577	0.00217	-0.02436	0.00991
ZNF585A	-0.01012	0.0124	0.0164
ZNF586	-0.01317	-0.00883	0.01906
ZNF587	-0.0037	0.00184	0.01238
ZNF587B	-0.00072	-0.00101	0.02339
ZNF589	-0.00806	0.00032	0.01279
ZNF606	0.00186	-0.02228	-0.00778
ZNF608	-0.01493	0.0009	0.0098
ZNF614	-0.00213	-0.01107	0.00996
ZNF621	-0.00213	-0.00463	0.00698
ZNF622	0.01137	-0.0024	-0.00004
ZNF626	-0.00103	-0.00242	-0.00108
ZNF627	-0.00808	0.00713	0.0058
ZNF638	-0.0068	0.01166	0.00059
ZNF644	0.00474	0.00038	0.0039
ZNF649	0.00846	-0.02452	-0.01913
ZNF652	-0.00721	-0.00117	-0.00203
ZNF654	0.00237	0.00385	0.01123
ZNF655	-0.00534	0.00251	-0.00651
ZNF662	0.00369	-0.01544	0.00881
ZNF664	-0.002	-0.00111	0.00637
ZNF665	0.00073	-0.00643	0.01839
ZNF669	-0.00938	-0.01586	0.00881
ZNF671	0.0088	-0.002	-0.00699
ZNF673	0.00574	0.01233	0.00641
ZNF677	-0.00395	-0.01768	-0.00169
ZNF678	-0.0144	0.00753	0.00712
ZNF680	-0.01217	0.01247	-0.0213
ZNF704	-0.02669	-0.01638	-0.01651
ZNF706	0.00032	0.00489	0.01012
ZNF708	-0.01085	-0.0092	0.00731
ZNF711	0.00999	-0.00061	-0.0118
ZNF714	-0.00075	0.00334	-0.00934
ZNF721	-0.00047	0.00195	0.00407
ZNF737	-0.0092	-0.00934	0.01129
ZNF738	-0.01702	-0.00492	-0.00916
ZNF761	0.00185	-0.01229	0.01002
ZNF766	-0.00828	-0.00966	0.00742
ZNF770	-0.00931	0.01819	0.00608
ZNF772	-0.00973	-0.005	0.00581
ZNF776	-0.00911	0.00686	0.00393
ZNF780A	-0.00916	-0.00555	-0.00099
ZNF791	-0.00665	0.01244	0.01795
ZNF793	-0.00687	-0.00491	0.01462
ZNF805	-0.00859	-0.00396	0.01413
ZNF814	-0.00994	-0.00593	0.00209
ZNF816	-0.0031	-0.00852	0.02026
